TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-40-47.jpg,ROUGOR,0.4955,0.351,,,1.0,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-40-49.jpg,ROUGOR,0.4131,0.1768,,,0.988,0.9948,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-40-51.jpg,ROUGOR,0.4533,0.3422,,,1.0,0.9895,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-40-53.jpg,ROUGOR,0.4875,0.3382,,,1.0,0.9807,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-40-57.jpg,ACCMOU,0.7246,0.4166,,,1.0,0.9222,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-01.jpg,ACCMOU,0.3849,0.3386,,,0.8694,0.7962,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-03.jpg,ACCMOU,0.4372,0.3687,,,0.6714,0.7057,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-05.jpg,ACCMOU,0.6261,0.3403,,,0.8181,0.7483,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-12.jpg,ACCMOU,0.027,0.3411,,,0.5614,0.914,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-14.jpg,ACCMOU,0.002,0.3759,,,0.4282,0.915,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-16.jpg,ACCMOU,0.0,0.3031,,,0.3126,0.8795,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-18.jpg,ACCMOU,0.0,0.3386,,,0.2141,0.9239,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-20.jpg,ACCMOU,0.0,0.438,,,0.3337,0.9469,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-22.jpg,ACCMOU,0.1166,0.3599,,,0.6211,0.9682,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-24.jpg,ACCMOU,0.2694,0.2747,,,0.6744,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-26.jpg,ACCMOU,0.2061,0.3528,,,0.7628,1.0,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-28.jpg,ACCMOU,0.602,0.4131,,,0.9166,0.7785,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-35.jpg,ACCMOU,0.6141,0.3918,,,0.9116,0.7749,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_05-01-2021/2021-01-05-17-41-37.jpg,ACCMOU,0.7035,0.3475,,,0.9769,0.8884,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-48-53.jpg,MESBLE,0.2151,0.6596,,,0.5317,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-49-02.jpg,MESCHA,0.2161,0.6082,,,0.602,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-49-51.jpg,MESCHA,0.6593,0.5887,,,0.9698,0.8937,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-49-55.jpg,MESCHA,0.3658,0.6117,,,0.6242,0.9186,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-50-21.jpg,MESCHA,0.6804,0.0034,,,0.8513,0.1683,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-50-21.jpg,MESCHA,0.6854,0.5177,,,0.995,0.8831,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-50-23.jpg,MESCHA,0.6784,0.4982,,,0.9357,0.8707,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-50-25.jpg,MESCHA,0.593,0.6011,,,0.8513,0.8866,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-50-55.jpg,MESCHA,0.3458,0.6064,,,0.5246,0.9629,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-50-59.jpg,MESCHA,0.189,0.6242,,,0.6211,0.9948,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-51-06.jpg,MESCHA,0.7116,0.5177,,,0.995,0.931,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-51-28.jpg,MESCHA,0.0,0.6171,,,0.3056,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-51-35.jpg,MESCHA,0.8071,0.5993,,,1.0,0.9381,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-53-02.jpg,MESCHA,0.2372,0.6366,,,0.5689,0.986,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-53-04.jpg,MESCHA,0.3035,0.5816,,,0.6553,0.9771,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-53-15.jpg,MESCHA,0.4925,0.5976,,,0.7417,0.9877,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-53-21.jpg,SITTOR,0.1387,0.2127,,,0.5357,0.8086,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-53-31.jpg,SITTOR,0.6523,0.6171,,,1.0,0.97,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-53-55.jpg,MESCHA,0.5829,0.5036,,,0.8955,0.9274,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-54-38.jpg,SITTOR,0.7055,0.5976,,,0.9377,0.9984,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-54-52.jpg,MESCHA,0.5658,0.5834,,,0.8764,0.986,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-55-20.jpg,MESCHA,0.6563,0.5798,,,1.0,0.9594,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-55-25.jpg,MESCHA,0.5136,0.5727,,,0.803,0.954,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-55-46.jpg,MESNON,0.5498,0.5887,,,0.7598,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-56-18.jpg,SITTOR,0.7066,0.5603,,,0.9387,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-56-52.jpg,MESCHA,0.1859,0.6419,,,0.5055,0.9948,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-57-21.jpg,SITTOR,0.6704,0.5692,,,0.9437,1.0,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-57-41.jpg,MESNON,0.0,0.6295,,,0.0754,0.9558,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-57-50.jpg,MESNON,0.8121,0.3812,,,1.0,0.8884,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-10-57-51.jpg,MESCHA,0.2151,0.6454,,,0.5508,0.986,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-02-40.jpg,SITTOR,0.204,0.6171,,,0.5799,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-09-27.jpg,MESBLE,0.0211,0.7057,,,0.3739,0.9984,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-09-48.jpg,SITTOR,0.2844,0.5373,,,0.8824,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-09-50.jpg,SITTOR,0.4865,0.5568,,,0.801,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-09-51.jpg,SITTOR,0.7066,0.5692,,,0.9317,0.9434,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-10-11.jpg,MESBLE,0.4875,0.6206,,,0.7628,0.915,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-10-32.jpg,MESBLE,0.6342,0.4273,,,1.0,1.0,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-10-32.jpg,MESBLE,0.0009,0.0034,,,0.1206,0.2801,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-10-33.jpg,MESCHA,0.7287,0.4823,,,1.0,0.9895,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-10-57.jpg,MESCHA,0.3226,0.5727,,,0.6402,0.9895,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-11-06.jpg,MESNON,0.5206,0.5532,,,1.0,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-11-06.jpg,ACCMOU,0.003,0.6916,,,0.2131,0.9895,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-12-29.jpg,MESCHA,0.6493,0.5816,,,0.8774,0.954,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-12-35.jpg,MESCHA,0.3256,0.5709,,,0.6332,0.9469,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-13-15.jpg,MESCHA,0.2503,0.3989,,,0.7729,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-13-15.jpg,ACCMOU,0.0643,0.6969,,,0.3829,0.9948,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-13-17.jpg,ACCMOU,0.4342,0.6951,,,0.6724,0.9292,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-13-17.jpg,MESCHA,0.598,0.4645,,,0.9387,0.9665,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-13-40.jpg,SITTOR,0.5045,0.4078,,,0.8322,0.9487,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-14-00.jpg,MESBLE,0.2141,0.6366,,,0.5839,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-14-26.jpg,MESCHA,0.5287,0.4433,,,0.9357,0.8955,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-14-41.jpg,ACCMOU,0.3628,0.6419,,,0.6633,0.9487,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-14-52.jpg,MESCHA,0.2272,0.0053,,,0.5508,0.3209,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-14-52.jpg,ACCMOU,0.004,0.7412,,,0.194,0.9913,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-14-58.jpg,SITTOR,0.3055,0.7146,,,0.601,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-15-33.jpg,ACCMOU,0.5086,0.7146,,,0.6935,0.9647,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-15-33.jpg,MESNON,0.1457,0.6809,,,0.4865,1.0,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-15-48.jpg,MESBLE,0.001,0.578,,,0.4573,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-16-56.jpg,MESCHA,0.1136,0.5905,,,0.402,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-18-22.jpg,MESNON,0.6955,0.5834,,,0.9407,0.8955,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-18-22.jpg,MESCHA,0.001,0.5213,,,0.4674,0.9984,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-18-41.jpg,MESCHA,0.387,0.5763,,,0.604,0.9665,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-18-47.jpg,SITTOR,0.2965,0.6437,,,0.6221,0.9718,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-20-04.jpg,MESCHA,0.0975,0.6029,,,0.597,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-20-18.jpg,MESCHA,0.6854,0.5408,,,1.0,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-20-20.jpg,MESCHA,0.6784,0.3989,,,1.0,0.993,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-20-29.jpg,MESCHA,0.1518,0.6614,,,0.5508,0.9984,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-21-18.jpg,MESCHA,0.3759,0.4379,,,0.8653,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-21-33.jpg,SITTOR,0.5005,0.6667,,,0.7407,0.9381,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-21-37.jpg,MESCHA,0.7598,0.4947,,,1.0,0.8902,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-22-51.jpg,SITTOR,0.7558,0.5585,,,1.0,0.9735,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-23-09.jpg,MESCHA,0.3136,0.6029,,,0.6352,0.9931,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-23-27.jpg,MESNON,0.4643,0.6472,,,0.7317,0.9115,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-24-01.jpg,SITTOR,0.4684,0.6171,,,0.7397,0.97,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-24-32.jpg,SITTOR,0.0,0.5621,,,0.2493,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-24-58.jpg,MESCHA,0.1618,0.5266,,,0.7669,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-24-59.jpg,MESCHA,0.3337,0.6153,,,0.6402,0.9735,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-25-27.jpg,SITTOR,0.0,0.0,,,0.2744,0.8689,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-26-22.jpg,SITTOR,0.4593,0.6312,,,0.7608,0.9416,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-26-41.jpg,MESCHA,0.6121,0.61,,,0.8061,0.9115,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-26-51.jpg,MESNON,0.0221,0.6312,,,0.1317,0.8973,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-26-55.jpg,MESBLE,0.7287,0.5834,,,0.996,0.8653,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-27-17.jpg,ACCMOU,0.3367,0.6703,,,0.5578,0.9735,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-27-37.jpg,MESCHA,0.3287,0.1666,,,0.593,0.8281,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-27-39.jpg,ACCMOU,0.6111,0.3475,,,0.8553,0.6543,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-27-42.jpg,ACCMOU,0.001,0.0513,,,0.3035,0.7146,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-28-26.jpg,MESCHA,0.3287,0.4911,,,0.7709,1.0,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-28-28.jpg,MESCHA,0.3417,0.6029,,,0.5488,0.9913,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-28-32.jpg,MESCHA,0.1116,0.6064,,,0.3055,0.9718,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-28-44.jpg,SITTOR,0.4674,0.3102,,,0.7618,0.931,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-29-16.jpg,SITTOR,0.6151,0.555,,,0.9699,0.9186,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-29-21.jpg,MESCHA,0.3488,0.4131,,,0.788,0.8991,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-29-23.jpg,MESCHA,0.6251,0.5426,,,1.0,0.9789,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-29-35.jpg,MESCHA,0.0865,0.6649,,,0.3076,0.9931,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-30-18.jpg,MESCHA,0.5528,0.5036,,,0.9186,0.9132,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-30-24.jpg,MESBLE,0.2895,0.4202,,,0.9045,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-31-35.jpg,SITTOR,0.6633,0.5621,,,0.9337,0.9523,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-31-39.jpg,SITTOR,0.0,0.1329,,,0.1739,0.4308,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-31-59.jpg,ACCMOU,0.5457,0.7129,,,0.9799,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-31-59.jpg,MESCHA,0.6462,0.6295,,,0.7618,0.7536,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-32-11.jpg,ACCMOU,0.0,0.5319,,,0.2091,0.9505,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-32-11.jpg,MESNON,0.1136,0.1683,,,0.3618,0.4344,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-32-15.jpg,SITTOR,0.5156,0.6419,,,0.8191,0.9416,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-32-24.jpg,MESCHA,0.004,0.7093,,,0.0322,0.8051,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-32-24.jpg,ACCMOU,0.001,0.7253,,,0.1468,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-32-42.jpg,SITTOR,0.4432,0.6312,,,0.7116,0.9399,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-33-22.jpg,ACCMOU,0.0,0.7182,,,0.2452,0.9913,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-33-54.jpg,MESCHA,0.1357,0.2251,,,0.5588,0.4858,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-33-54.jpg,MESNON,0.0,0.6614,,,0.1116,0.8884,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-33-54.jpg,MESNON,0.6704,0.6543,,,0.9116,0.8831,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-33-57.jpg,MESNON,0.5588,0.6791,,,0.6714,0.9132,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-34-44.jpg,MESNON,0.6382,0.5319,,,0.996,0.9558,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-34-46.jpg,MESNON,0.5076,0.5692,,,0.9106,0.9982,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-35-23.jpg,MESNON,0.6251,0.1471,,,0.792,0.5053,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-35-58.jpg,SITTOR,0.6483,0.5621,,,0.9086,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-37-31.jpg,MESNON,0.205,0.6898,,,0.5327,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-37-36.jpg,MESBLE,0.6965,0.6153,,,0.9267,0.8725,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-38-03.jpg,MESNON,0.6061,0.5922,,,0.9679,0.9115,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-38-51.jpg,MESNON,0.6241,0.5976,,,0.9126,0.9115,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-39-00.jpg,MESBLE,0.8251,0.6277,,,0.998,0.9505,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-39-24.jpg,MESCHA,0.2905,0.6401,,,0.589,0.9558,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-40-38.jpg,MESCHA,0.6271,0.539,,,0.997,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-40-38.jpg,MESNON,0.0,0.6862,,,0.0513,0.9434,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-40-41.jpg,MESCHA,0.5749,0.422,,,1.0,0.9947,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-40-41.jpg,MESNON,0.4764,0.3563,,,0.588,0.6135,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-40-58.jpg,MESNON,0.6151,0.7093,,,0.8493,0.8636,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-40-58.jpg,MESCHA,0.8352,0.4964,,,1.0,0.9983,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-41-01.jpg,MESNON,0.5277,0.3971,,,0.6754,0.5887,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-41-01.jpg,MESCHA,0.6975,0.39,,,1.0,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-41-03.jpg,MESNON,0.5528,0.4149,,,0.6885,0.5851,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-41-03.jpg,MESCHA,0.3779,0.5993,,,0.5689,0.9682,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-43-22.jpg,SITTOR,0.7136,0.4273,,,0.9679,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-43-24.jpg,SITTOR,0.6503,0.4681,,,0.998,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-43-26.jpg,SITTOR,0.6251,0.5497,,,0.9558,0.9487,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_06-01-2021/2021-01-06-11-43-28.jpg,SITTOR,0.6533,0.5692,,,0.8161,0.9239,
